Time,Discharge-Enable Output Active,Pack Discharge Current Limit (DCL),Pack Amperage (Current),Pack Voltage,J1772 AC Amp Limit,J1772 AC Power Limit,J1772 AC Voltage (0v = N/A)
Fri Nov 6 11:09:01 GMT 2020,0.000000,242.000000,22.100000,299.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:01 GMT 2020,0.000000,242.000000,29.600000,298.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:01 GMT 2020,0.000000,242.000000,34.800000,297.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:01 GMT 2020,0.000000,242.000000,34.800000,297.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:01 GMT 2020,0.000000,242.000000,40.100000,297.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:01 GMT 2020,0.000000,240.000000,40.100000,297.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:01 GMT 2020,0.000000,240.000000,36.800000,296.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:01 GMT 2020,0.000000,240.000000,36.800000,296.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:01 GMT 2020,0.000000,240.000000,40.700000,296.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:02 GMT 2020,0.000000,240.000000,44.100000,296.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:02 GMT 2020,0.000000,240.000000,44.100000,296.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:02 GMT 2020,0.000000,241.000000,41.800000,296.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:02 GMT 2020,0.000000,241.000000,41.800000,296.800000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:02 GMT 2020,0.000000,242.000000,44.600000,296.800000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:02 GMT 2020,0.000000,242.000000,44.600000,295.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:02 GMT 2020,0.000000,238.000000,46.500000,296.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:02 GMT 2020,0.000000,238.000000,46.500000,296.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:02 GMT 2020,0.000000,238.000000,46.500000,296.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:02 GMT 2020,0.000000,238.000000,46.500000,296.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:03 GMT 2020,0.000000,238.000000,46.500000,296.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:03 GMT 2020,0.000000,238.000000,46.500000,296.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:03 GMT 2020,0.000000,238.000000,46.500000,296.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:03 GMT 2020,0.000000,238.000000,46.500000,296.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:03 GMT 2020,0.000000,238.000000,46.500000,296.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:03 GMT 2020,0.000000,240.000000,46.500000,296.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:03 GMT 2020,0.000000,240.000000,86.500000,292.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:03 GMT 2020,0.000000,235.000000,86.500000,292.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:03 GMT 2020,0.000000,235.000000,117.100000,288.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:03 GMT 2020,0.000000,235.000000,119.600000,287.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:04 GMT 2020,0.000000,235.000000,119.600000,287.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:04 GMT 2020,0.000000,235.000000,119.600000,287.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:04 GMT 2020,0.000000,235.000000,119.600000,287.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:04 GMT 2020,0.000000,235.000000,119.600000,287.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:04 GMT 2020,0.000000,235.000000,119.600000,287.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:04 GMT 2020,0.000000,235.000000,119.600000,287.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:04 GMT 2020,0.000000,235.000000,119.600000,287.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:04 GMT 2020,0.000000,235.000000,119.600000,287.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:04 GMT 2020,0.000000,234.000000,119.600000,287.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:04 GMT 2020,0.000000,234.000000,271.100000,269.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:05 GMT 2020,0.000000,237.000000,280.900000,268.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:05 GMT 2020,0.000000,157.000000,280.900000,268.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:05 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:05 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:05 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:05 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:05 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:05 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:05 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:05 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:06 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:06 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:06 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:06 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:06 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:06 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:06 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:06 GMT 2020,0.000000,157.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:06 GMT 2020,0.000000,0.000000,300.000000,266.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:06 GMT 2020,0.000000,0.000000,495.000000,245.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:07 GMT 2020,0.000000,0.000000,506.100000,245.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:07 GMT 2020,0.000000,0.000000,506.100000,243.800000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:07 GMT 2020,0.000000,0.000000,530.000000,243.800000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:07 GMT 2020,0.000000,0.000000,530.000000,240.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:07 GMT 2020,0.000000,0.000000,538.000000,240.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:07 GMT 2020,0.000000,0.000000,538.000000,240.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:07 GMT 2020,0.000000,0.000000,520.800000,241.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:07 GMT 2020,0.000000,0.000000,520.800000,241.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:07 GMT 2020,0.000000,0.000000,520.800000,241.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:07 GMT 2020,0.000000,0.000000,520.800000,241.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:08 GMT 2020,0.000000,0.000000,520.800000,241.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:08 GMT 2020,0.000000,0.000000,520.800000,241.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:08 GMT 2020,0.000000,0.000000,520.800000,241.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:08 GMT 2020,0.000000,0.000000,520.800000,241.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:08 GMT 2020,0.000000,0.000000,520.800000,241.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:08 GMT 2020,0.000000,0.000000,470.500000,241.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:08 GMT 2020,0.000000,0.000000,470.500000,246.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:08 GMT 2020,0.000000,0.000000,461.300000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:08 GMT 2020,0.000000,0.000000,461.300000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:08 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:09 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:09 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:09 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:09 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:09 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:09 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:09 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:09 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:09 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:09 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:10 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:10 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:10 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:10 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:10 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:10 GMT 2020,0.000000,0.000000,456.400000,245.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:10 GMT 2020,0.000000,0.000000,401.200000,249.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:10 GMT 2020,0.000000,0.000000,401.200000,249.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:10 GMT 2020,0.000000,0.000000,393.200000,249.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:10 GMT 2020,0.000000,0.000000,393.200000,249.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:11 GMT 2020,0.000000,0.000000,393.200000,249.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:11 GMT 2020,0.000000,0.000000,393.200000,249.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:11 GMT 2020,0.000000,0.000000,393.200000,249.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:11 GMT 2020,0.000000,0.000000,393.200000,249.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:11 GMT 2020,0.000000,0.000000,393.200000,249.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:11 GMT 2020,0.000000,0.000000,393.200000,249.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:11 GMT 2020,0.000000,0.000000,393.200000,252.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:11 GMT 2020,0.000000,0.000000,393.200000,252.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:11 GMT 2020,0.000000,0.000000,393.200000,252.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:11 GMT 2020,0.000000,0.000000,393.200000,252.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:12 GMT 2020,0.000000,0.000000,393.200000,252.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:12 GMT 2020,0.000000,0.000000,393.200000,252.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:12 GMT 2020,0.000000,0.000000,393.200000,252.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:12 GMT 2020,0.000000,0.000000,393.200000,252.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:12 GMT 2020,0.000000,0.000000,393.200000,252.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:12 GMT 2020,0.000000,0.000000,365.000000,255.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:12 GMT 2020,0.000000,0.000000,365.000000,255.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:12 GMT 2020,0.000000,0.000000,356.400000,254.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:12 GMT 2020,0.000000,0.000000,119.600000,254.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:13 GMT 2020,0.000000,0.000000,119.600000,259.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:13 GMT 2020,0.000000,4.000000,-12.200000,293.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:13 GMT 2020,0.000000,4.000000,-12.200000,293.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:13 GMT 2020,0.000000,12.000000,-34.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:13 GMT 2020,0.000000,12.000000,-34.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:13 GMT 2020,0.000000,12.000000,-34.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:13 GMT 2020,0.000000,12.000000,-34.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:13 GMT 2020,0.000000,12.000000,-34.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:13 GMT 2020,0.000000,12.000000,-34.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:13 GMT 2020,0.000000,12.000000,-34.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:14 GMT 2020,0.000000,12.000000,-34.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:14 GMT 2020,0.000000,12.000000,-34.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:14 GMT 2020,0.000000,52.000000,-34.500000,299.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:14 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:14 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:14 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:14 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:14 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:14 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:14 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:15 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:15 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:15 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:15 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:15 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:15 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:15 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:15 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:15 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:15 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:16 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:16 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:16 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:16 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:16 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:16 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:16 GMT 2020,0.000000,52.000000,-127.600000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:16 GMT 2020,0.000000,152.000000,-110.400000,312.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:16 GMT 2020,0.000000,152.000000,-110.400000,311.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:16 GMT 2020,0.000000,156.000000,-109.800000,311.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:17 GMT 2020,0.000000,164.000000,-109.800000,311.800000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:17 GMT 2020,0.000000,164.000000,-108.500000,311.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:17 GMT 2020,0.000000,164.000000,-108.500000,311.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:17 GMT 2020,0.000000,172.000000,-107.300000,311.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:17 GMT 2020,0.000000,172.000000,-107.300000,311.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:17 GMT 2020,0.000000,180.000000,-104.200000,310.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:17 GMT 2020,0.000000,186.000000,-104.200000,310.600000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:17 GMT 2020,0.000000,186.000000,-104.900000,311.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:17 GMT 2020,0.000000,186.000000,-104.900000,311.000000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:17 GMT 2020,0.000000,186.000000,-103.000000,311.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:18 GMT 2020,0.000000,188.000000,-101.200000,311.200000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:18 GMT 2020,0.000000,188.000000,-101.200000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:18 GMT 2020,0.000000,189.000000,-100.000000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:18 GMT 2020,0.000000,189.000000,-100.000000,310.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:18 GMT 2020,0.000000,187.000000,-102.400000,310.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:18 GMT 2020,0.000000,187.000000,-102.400000,310.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:18 GMT 2020,0.000000,190.000000,-97.500000,310.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:18 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:18 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:18 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:19 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:19 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:19 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:19 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:19 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:19 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:19 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:19 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:19 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:19 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:20 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:20 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:20 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:20 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:20 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:20 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:20 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:20 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:20 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:20 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:21 GMT 2020,0.000000,190.000000,-97.500000,310.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:21 GMT 2020,0.000000,192.000000,-82.800000,309.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:21 GMT 2020,0.000000,192.000000,-82.800000,309.900000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:21 GMT 2020,0.000000,195.000000,-81.500000,309.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:21 GMT 2020,0.000000,195.000000,-81.500000,309.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:21 GMT 2020,0.000000,196.000000,-79.700000,309.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:21 GMT 2020,0.000000,193.000000,-79.700000,309.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:21 GMT 2020,0.000000,193.000000,-79.100000,309.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:21 GMT 2020,0.000000,194.000000,-83.400000,309.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:21 GMT 2020,0.000000,194.000000,-83.400000,309.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:22 GMT 2020,0.000000,194.000000,-36.600000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:22 GMT 2020,0.000000,198.000000,-0.400000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:22 GMT 2020,0.000000,198.000000,-0.400000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:22 GMT 2020,0.000000,198.000000,-0.400000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:22 GMT 2020,0.000000,198.000000,-0.400000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:22 GMT 2020,0.000000,198.000000,-0.400000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:22 GMT 2020,0.000000,198.000000,-0.400000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:22 GMT 2020,0.000000,198.000000,-0.400000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:22 GMT 2020,0.000000,198.000000,-0.400000,305.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:22 GMT 2020,0.000000,198.000000,-0.400000,271.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:23 GMT 2020,0.000000,223.000000,-0.400000,271.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:23 GMT 2020,0.000000,223.000000,292.600000,266.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:23 GMT 2020,0.000000,143.000000,292.600000,266.500000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:23 GMT 2020,0.000000,143.000000,303.000000,265.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:23 GMT 2020,0.000000,63.000000,320.200000,265.700000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:23 GMT 2020,0.000000,63.000000,320.200000,264.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:23 GMT 2020,0.000000,0.000000,320.200000,264.300000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:23 GMT 2020,0.000000,0.000000,326.900000,262.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:23 GMT 2020,0.000000,0.000000,332.500000,261.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:23 GMT 2020,0.000000,0.000000,332.500000,261.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:24 GMT 2020,0.000000,0.000000,336.100000,261.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:24 GMT 2020,0.000000,0.000000,339.800000,261.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:24 GMT 2020,0.000000,0.000000,339.800000,260.800000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:24 GMT 2020,0.000000,0.000000,356.400000,260.800000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:24 GMT 2020,0.000000,0.000000,356.400000,258.800000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:24 GMT 2020,0.000000,0.000000,357.000000,259.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:24 GMT 2020,0.000000,0.000000,357.000000,259.100000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:24 GMT 2020,0.000000,0.000000,309.200000,262.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:24 GMT 2020,0.000000,4.000000,309.200000,262.400000,80.000000,18400.000000,0.000000
Fri Nov 6 11:09:24 GMT 2020,0.000000,4.000000,18.200000,290.700000,80.000000,18400.000000,0.000000
