Time,State of Charge, Pack Voltage, Pack Current, Pack CCL, Pack DCL, Highest Cell ID, Highest Cell Volt, Lowest Cell ID, Lowest Cell Volt, Charger Safety Status, Charge Enable Status, Discharge Enable Status, High Temperature, Low Temperature, Cell Voltage 1,Cell Voltage 2,Cell Voltage 3,Cell Voltage 4,Cell Voltage 5,Cell Voltage 6,Cell Voltage 7,Cell Voltage 8,Cell Voltage 9,Cell Voltage 10,Cell Voltage 11,Cell Voltage 12,Cell Voltage 13,Cell Voltage 14,Cell Voltage 15,Cell Voltage 16,Cell Voltage 17,Cell Voltage 18,Cell Voltage 19,Cell Voltage 20,Cell Voltage 21,Cell Voltage 22,Cell Voltage 23,Cell Voltage 24,Cell Voltage 25,Cell Voltage 26,Cell Voltage 27,Cell Voltage 28,Cell Voltage 29,Cell Voltage 30,Cell Voltage 31,Cell Voltage 32,Cell Voltage 33,Cell Voltage 34,Cell Voltage 35,Cell Voltage 36,Cell Voltage 37,Cell Voltage 38,Cell Voltage 39,Cell Voltage 40,Cell Voltage 41,Cell Voltage 42,Cell Voltage 43,Cell Voltage 44,Cell Voltage 45,Cell Voltage 46,Cell Voltage 47,Cell Voltage 48,Cell Voltage 49,Cell Voltage 51,Cell Voltage 52,Cell Voltage 53,Cell Voltage 54,Cell Voltage 55,Cell Voltage 56,Cell Voltage 57,Cell Voltage 58,Cell Voltage 59,Cell Voltage 60,Cell Voltage 61,Cell Voltage 62,Cell Voltage 63,Cell Voltage 64,Cell Voltage 65,Cell Voltage 66,Cell Voltage 67,Cell Voltage 68,Cell Voltage 69,Cell Voltage 70,Cell Voltage 73,Cell Voltage 74,Cell Voltage 75,Cell Voltage 76,Cell Voltage 77,Cell Voltage 78,Cell Voltage 79,Cell Voltage 85,Cell Voltage 86,Cell Voltage 87,Cell Voltage 88,Cell Voltage 89,Cell Voltage 90,Cell Voltage 91,Cell Resistance 1,Cell Resistance 2,Cell Resistance 3,Cell Resistance 4,Cell Resistance 5,Cell Resistance 6,Cell Resistance 7,Cell Resistance 8,Cell Resistance 9,Cell Resistance 10,Cell Resistance 11,Cell Resistance 12,Cell Resistance 13,Cell Resistance 14,Cell Resistance 15,Cell Resistance 16,Cell Resistance 17,Cell Resistance 18,Cell Resistance 19,Cell Resistance 20,Cell Resistance 21,Cell Resistance 22,Cell Resistance 23,Cell Resistance 24,Cell Resistance 25,Cell Resistance 26,Cell Resistance 27,Cell Resistance 28,Cell Resistance 29,Cell Resistance 30,Cell Resistance 31,Cell Resistance 32,Cell Resistance 33,Cell Resistance 34,Cell Resistance 35,Cell Resistance 36,Cell Resistance 37,Cell Resistance 38,Cell Resistance 39,Cell Resistance 40,Cell Resistance 41,Cell Resistance 42,Cell Resistance 43,Cell Resistance 44,Cell Resistance 45,Cell Resistance 46,Cell Resistance 47,Cell Resistance 48,Cell Resistance 49,Cell Resistance 51,Cell Resistance 52,Cell Resistance 53,Cell Resistance 54,Cell Resistance 55,Cell Resistance 56,Cell Resistance 57,Cell Resistance 58,Cell Resistance 59,Cell Resistance 60,Cell Resistance 61,Cell Resistance 62,Cell Resistance 63,Cell Resistance 64,Cell Resistance 65,Cell Resistance 66,Cell Resistance 67,Cell Resistance 68,Cell Resistance 69,Cell Resistance 70,Cell Resistance 73,Cell Resistance 74,Cell Resistance 75,Cell Resistance 76,Cell Resistance 77,Cell Resistance 78,Cell Resistance 79,Cell Resistance 85,Cell Resistance 86,Cell Resistance 87,Cell Resistance 88,Cell Resistance 89,Cell Resistance 90,Cell Resistance 91,Open Cell Voltage 1,Open Cell Voltage 2,Open Cell Voltage 3,Open Cell Voltage 4,Open Cell Voltage 5,Open Cell Voltage 6,Open Cell Voltage 7,Open Cell Voltage 8,Open Cell Voltage 9,Open Cell Voltage 10,Open Cell Voltage 11,Open Cell Voltage 12,Open Cell Voltage 13,Open Cell Voltage 14,Open Cell Voltage 15,Open Cell Voltage 16,Open Cell Voltage 17,Open Cell Voltage 18,Open Cell Voltage 19,Open Cell Voltage 20,Open Cell Voltage 21,Open Cell Voltage 22,Open Cell Voltage 23,Open Cell Voltage 24,Open Cell Voltage 25,Open Cell Voltage 26,Open Cell Voltage 27,Open Cell Voltage 28,Open Cell Voltage 29,Open Cell Voltage 30,Open Cell Voltage 31,Open Cell Voltage 32,Open Cell Voltage 33,Open Cell Voltage 34,Open Cell Voltage 35,Open Cell Voltage 36,Open Cell Voltage 37,Open Cell Voltage 38,Open Cell Voltage 39,Open Cell Voltage 40,Open Cell Voltage 41,Open Cell Voltage 42,Open Cell Voltage 43,Open Cell Voltage 44,Open Cell Voltage 45,Open Cell Voltage 46,Open Cell Voltage 47,Open Cell Voltage 48,Open Cell Voltage 49,Open Cell Voltage 51,Open Cell Voltage 52,Open Cell Voltage 53,Open Cell Voltage 54,Open Cell Voltage 55,Open Cell Voltage 56,Open Cell Voltage 57,Open Cell Voltage 58,Open Cell Voltage 59,Open Cell Voltage 60,Open Cell Voltage 61,Open Cell Voltage 62,Open Cell Voltage 63,Open Cell Voltage 64,Open Cell Voltage 65,Open Cell Voltage 66,Open Cell Voltage 67,Open Cell Voltage 68,Open Cell Voltage 69,Open Cell Voltage 70,Open Cell Voltage 73,Open Cell Voltage 74,Open Cell Voltage 75,Open Cell Voltage 76,Open Cell Voltage 77,Open Cell Voltage 78,Open Cell Voltage 79,Open Cell Voltage 85,Open Cell Voltage 86,Open Cell Voltage 87,Open Cell Voltage 88,Open Cell Voltage 89,Open Cell Voltage 90,Open Cell Voltage 91,
Sat Dec 05 17:02:22 GMT 2020,59.5,328.0,1.0,83,376,49,3.998300,58,3.931900,0,0,1,15,14,3.9433,3.9432,3.9441,3.9446,3.9431,3.9429,3.9438,3.9369,3.9347,3.9352,3.9354,3.9354,3.9349,3.9327,3.9607,3.9566,3.9596,3.9595,3.9575,3.9599,3.9602,3.9458,3.9463,3.9488,3.9503,3.9467,3.9452,3.9462,3.9538,3.9501,3.9531,3.954,3.957,3.9618,3.9567,3.9598,3.9564,3.9612,3.9615,3.9603,3.9658,3.9622,3.9578,3.9597,3.9633,3.9631,3.9623,3.9653,3.9983,3.9414,3.9431,3.9432,3.9431,3.9435,3.9432,3.9345,3.9319,3.9325,3.9332,3.9436,3.948,3.9499,3.9608,3.9587,3.9631,3.9633,3.9596,3.9628,3.9636,3.9612,3.9599,3.9636,3.9633,3.9598,3.9629,3.9635,3.961,3.9568,3.9598,3.9598,3.9573,3.9658,3.9602,1.3,1.55,1.35,1.36,1.54,1.39,1.34,1.6,1.68,1.47,1.49,1.62,1.48,1.46,1.53,1.59,1.42,1.41,1.56,1.42,1.4,1.48,1.55,1.35,1.36,1.54,1.37,1.34,1.52,1.58,1.38,1.39,1.59,1.49,1.37,1.54,1.59,1.39,1.4,1.58,1.48,1.38,1.81,1.59,1.37,1.38,1.57,1.44,1.39,1.53,1.32,1.33,1.51,1.38,1.33,1.5,1.54,1.35,1.36,1.5,1.38,1.36,1.49,1.56,1.35,1.36,1.52,1.42,1.35,1.34,1.59,1.38,1.39,1.53,1.44,1.38,1.36,1.62,1.4,1.41,1.59,1.54,1.4,3.9445,3.9445,3.9454,3.9459,3.9449,3.9443,3.9452,3.9383,3.9363,3.9366,3.9369,3.9371,3.9363,3.9342,3.9623,3.9583,3.9611,3.9609,3.9591,3.9614,3.9616,3.9473,3.9481,3.9502,3.9516,3.9481,3.9465,3.9476,3.9554,3.9518,3.9546,3.9555,3.9583,3.9633,3.9581,3.9614,3.9578,3.9625,3.9628,3.9621,3.9674,3.9635,3.9592,3.961,3.9646,3.9644,3.964,3.9668,3.9997,3.943,3.9443,3.9446,3.9447,3.945,3.9446,3.9359,3.9335,3.9339,3.9346,3.945,3.9494,3.9513,3.9623,3.9603,3.9646,3.9648,3.9612,3.9642,3.9649,3.9625,3.961,3.9648,3.9646,3.9615,3.9644,3.9649,3.9625,3.9584,3.9613,3.961,3.9588,3.9673,3.9616,
Sat Dec 05 17:02:30 GMT 2020,59.5,328.0,1.0,83,376,49,3.998300,58,3.931900,0,0,1,15,14,3.9432,3.9429,3.944,3.9446,3.9432,3.9429,3.9439,3.9366,3.9349,3.9352,3.9354,3.9352,3.9349,3.9326,3.9606,3.9568,3.9597,3.9597,3.9574,3.9598,3.9602,3.9457,3.9466,3.9488,3.9503,3.9469,3.9453,3.9463,3.954,3.9502,3.9532,3.954,3.9569,3.9619,3.9567,3.9598,3.9564,3.9612,3.9615,3.9603,3.9658,3.9622,3.9578,3.9597,3.9633,3.9631,3.9623,3.9653,3.9983,3.9414,3.9431,3.9432,3.9431,3.9435,3.9432,3.9345,3.9319,3.9325,3.9332,3.9436,3.948,3.9499,3.9608,3.9587,3.9631,3.9633,3.9596,3.9628,3.9636,3.9612,3.9599,3.9636,3.9633,3.9598,3.9629,3.9635,3.9609,3.9569,3.9599,3.9598,3.9572,3.9659,3.9603,1.3,1.55,1.35,1.36,1.54,1.39,1.34,1.6,1.68,1.47,1.49,1.62,1.48,1.46,1.53,1.59,1.42,1.41,1.56,1.42,1.4,1.48,1.55,1.35,1.36,1.54,1.37,1.34,1.52,1.58,1.38,1.39,1.59,1.49,1.37,1.54,1.59,1.39,1.4,1.58,1.48,1.38,1.81,1.59,1.37,1.38,1.57,1.44,1.39,1.53,1.32,1.33,1.51,1.38,1.33,1.5,1.54,1.35,1.36,1.5,1.38,1.36,1.49,1.56,1.35,1.36,1.52,1.42,1.35,1.34,1.59,1.38,1.39,1.53,1.44,1.38,1.36,1.62,1.4,1.41,1.59,1.54,1.4,3.9444,3.9443,3.9453,3.9459,3.945,3.9443,3.9453,3.9381,3.9362,3.9366,3.9369,3.9371,3.9363,3.9341,3.9622,3.9584,3.9611,3.9609,3.959,3.9612,3.9615,3.9472,3.9482,3.9502,3.9516,3.948,3.9465,3.9476,3.9555,3.9518,3.9545,3.9554,3.9584,3.9634,3.9581,3.9614,3.958,3.9626,3.9628,3.9619,3.9673,3.9634,3.9595,3.9612,3.9647,3.9646,3.9638,3.9667,3.9996,3.943,3.9443,3.9443,3.9445,3.945,3.9445,3.936,3.9333,3.9339,3.9346,3.9447,3.9493,3.9512,3.9623,3.9601,3.9645,3.9646,3.9612,3.9642,3.9649,3.9623,3.9611,3.9647,3.9644,3.9614,3.9643,3.9648,3.9625,3.9584,3.9613,3.961,3.9588,3.9673,3.9616,
Sat Dec 05 17:02:35 GMT 2020,59.5,328.0,1.0,83,376,49,3.997600,58,3.930900,0,0,1,15,14,3.9432,3.9429,3.944,3.9446,3.9432,3.9429,3.9439,3.9366,3.9349,3.9352,3.9354,3.9352,3.9349,3.9326,3.9606,3.9568,3.9597,3.9597,3.9574,3.9598,3.9602,3.9457,3.9466,3.9488,3.9503,3.9469,3.9453,3.9463,3.954,3.9502,3.9532,3.954,3.9569,3.9619,3.9567,3.9598,3.9558,3.9608,3.9608,3.9596,3.965,3.9614,3.9568,3.9589,3.9625,3.9626,3.9617,3.9645,3.9976,3.9407,3.9424,3.9425,3.9426,3.9431,3.9428,3.9339,3.9309,3.9317,3.9326,3.9426,3.9473,3.9493,3.9602,3.9581,3.9626,3.9626,3.959,3.9621,3.9629,3.9605,3.9589,3.9629,3.9625,3.9595,3.9623,3.963,3.9609,3.9569,3.9599,3.9598,3.9572,3.9659,3.9603,1.3,1.55,1.35,1.36,1.54,1.39,1.34,1.6,1.68,1.47,1.49,1.62,1.48,1.46,1.53,1.59,1.42,1.41,1.56,1.42,1.4,1.48,1.55,1.35,1.36,1.54,1.37,1.34,1.52,1.58,1.38,1.39,1.59,1.49,1.37,1.54,1.59,1.39,1.4,1.58,1.48,1.38,1.81,1.59,1.37,1.38,1.57,1.44,1.39,1.53,1.32,1.33,1.51,1.38,1.33,1.5,1.54,1.35,1.36,1.5,1.38,1.36,1.49,1.56,1.35,1.36,1.52,1.42,1.35,1.34,1.59,1.38,1.39,1.53,1.44,1.38,1.36,1.62,1.4,1.41,1.59,1.54,1.4,3.9444,3.9443,3.9453,3.9459,3.945,3.9443,3.9453,3.9381,3.9362,3.9366,3.9369,3.9371,3.9363,3.9341,3.9622,3.9584,3.9611,3.9609,3.959,3.9612,3.9615,3.9472,3.9482,3.9502,3.9516,3.948,3.9465,3.9476,3.9555,3.9518,3.9545,3.9554,3.9584,3.9634,3.9581,3.9614,3.958,3.9626,3.9628,3.9619,3.9673,3.9634,3.9595,3.9612,3.9647,3.9646,3.9638,3.9667,3.9996,3.943,3.9443,3.9443,3.9445,3.945,3.9445,3.936,3.9333,3.9339,3.9346,3.9447,3.9493,3.9512,3.9623,3.9601,3.9645,3.9646,3.9612,3.9642,3.9649,3.9623,3.9611,3.9647,3.9644,3.9614,3.9643,3.9648,3.9623,3.9583,3.9611,3.9609,3.9586,3.9672,3.9615,
Sat Dec 05 17:02:36 GMT 2020,59.5,328.0,1.4,83,376,49,3.997600,58,3.930900,0,0,1,15,14,3.9432,3.9429,3.944,3.9446,3.9432,3.9429,3.9439,3.9366,3.9349,3.9352,3.9354,3.9352,3.9349,3.9326,3.9606,3.9568,3.9597,3.9597,3.9574,3.9598,3.9602,3.9457,3.9466,3.9488,3.9503,3.9469,3.9453,3.9463,3.954,3.9502,3.9532,3.954,3.9569,3.9619,3.9567,3.9598,3.9558,3.9608,3.9608,3.9596,3.965,3.9614,3.9568,3.9589,3.9625,3.9626,3.9617,3.9645,3.9976,3.9407,3.9424,3.9425,3.9426,3.9431,3.9428,3.9339,3.9309,3.9317,3.9326,3.9426,3.9473,3.9493,3.9602,3.9581,3.9626,3.9626,3.959,3.9621,3.9629,3.9605,3.9589,3.9629,3.9625,3.9595,3.9623,3.963,3.9605,3.9565,3.9593,3.9591,3.9563,3.9651,3.9596,1.3,1.55,1.35,1.36,1.54,1.39,1.34,1.6,1.68,1.47,1.49,1.62,1.48,1.46,1.53,1.59,1.42,1.41,1.56,1.42,1.4,1.48,1.55,1.35,1.36,1.54,1.37,1.34,1.52,1.58,1.38,1.39,1.59,1.49,1.37,1.54,1.59,1.39,1.4,1.58,1.48,1.38,1.81,1.59,1.37,1.38,1.57,1.44,1.39,1.53,1.32,1.33,1.51,1.38,1.33,1.5,1.54,1.35,1.36,1.5,1.38,1.36,1.49,1.56,1.35,1.36,1.52,1.42,1.35,1.34,1.59,1.38,1.39,1.53,1.44,1.38,1.36,1.62,1.4,1.41,1.59,1.54,1.4,3.9443,3.9443,3.9452,3.9459,3.9446,3.9441,3.945,3.9381,3.9362,3.9366,3.9368,3.9368,3.9361,3.934,3.9621,3.9583,3.9611,3.9608,3.9588,3.9611,3.9614,3.9472,3.9479,3.9501,3.9515,3.9479,3.9464,3.9474,3.9553,3.9516,3.9543,3.9553,3.9584,3.9633,3.958,3.9612,3.9576,3.9625,3.9627,3.962,3.9671,3.9633,3.9589,3.961,3.9644,3.9644,3.9638,3.9666,3.9995,3.9429,3.9443,3.9443,3.9445,3.9449,3.9444,3.9359,3.9334,3.9338,3.9345,3.9448,3.9492,3.9511,3.9622,3.96,3.9644,3.9645,3.9611,3.9641,3.9647,3.9623,3.9611,3.9647,3.9644,3.9613,3.9642,3.9647,3.9623,3.9583,3.9611,3.9609,3.9586,3.9672,3.9615,
Sat Dec 05 17:02:40 GMT 2020,59.5,328.0,1.4,83,376,49,3.997600,58,3.930900,0,0,1,15,14,3.9426,3.9423,3.9435,3.9441,3.9425,3.9423,3.9432,3.936,3.9341,3.9345,3.9347,3.9345,3.9343,3.932,3.96,3.9559,3.9591,3.9591,3.957,3.9592,3.9596,3.9451,3.946,3.9482,3.9497,3.9456,3.9446,3.9458,3.9533,3.9494,3.9525,3.9534,3.9562,3.9612,3.9562,3.9591,3.9558,3.9608,3.9608,3.9596,3.965,3.9614,3.9568,3.9589,3.9625,3.9626,3.9617,3.9645,3.9976,3.9407,3.9424,3.9425,3.9426,3.9431,3.9428,3.9339,3.9309,3.9317,3.9326,3.9426,3.9473,3.9493,3.9602,3.9581,3.9626,3.9626,3.959,3.9621,3.9629,3.9605,3.9589,3.9629,3.9625,3.9595,3.9623,3.963,3.9605,3.9565,3.9593,3.9591,3.9563,3.9651,3.9596,1.3,1.55,1.35,1.36,1.54,1.39,1.34,1.6,1.68,1.47,1.49,1.62,1.48,1.46,1.53,1.59,1.42,1.41,1.56,1.42,1.4,1.48,1.55,1.35,1.36,1.54,1.37,1.34,1.52,1.58,1.38,1.39,1.59,1.49,1.37,1.54,1.59,1.39,1.4,1.58,1.48,1.38,1.81,1.59,1.37,1.38,1.57,1.44,1.39,1.53,1.32,1.33,1.51,1.38,1.33,1.5,1.54,1.35,1.36,1.5,1.38,1.36,1.49,1.56,1.35,1.36,1.52,1.42,1.35,1.34,1.59,1.38,1.39,1.53,1.44,1.38,1.36,1.62,1.4,1.41,1.59,1.54,1.4,3.9444,3.9445,3.9453,3.9459,3.9445,3.944,3.9451,3.9382,3.9362,3.9364,3.9368,3.937,3.9362,3.934,3.962,3.958,3.9609,3.9608,3.9591,3.9611,3.9614,3.9471,3.9479,3.95,3.9515,3.9479,3.9464,3.9474,3.9552,3.9516,3.9544,3.9553,3.9583,3.9632,3.958,3.9612,3.9577,3.9624,3.9627,3.9618,3.9671,3.9634,3.959,3.961,3.9645,3.9644,3.9638,3.9666,3.9995,3.9429,3.9442,3.9443,3.9444,3.9449,3.9444,3.9359,3.9332,3.9337,3.9345,3.9447,3.9492,3.9511,3.9622,3.96,3.9644,3.9644,3.9612,3.9641,3.9648,3.9622,3.9609,3.9647,3.9643,3.9613,3.9642,3.9647,3.9623,3.9583,3.9612,3.961,3.9587,3.9672,3.9615,
Sat Dec 05 17:02:41 GMT 2020,59.5,328.0,1.4,83,376,49,3.997600,58,3.930900,0,0,1,15,14,3.9426,3.9423,3.9435,3.9441,3.9425,3.9423,3.9432,3.936,3.9341,3.9345,3.9347,3.9345,3.9343,3.932,3.96,3.9559,3.9591,3.9591,3.957,3.9592,3.9596,3.9451,3.946,3.9482,3.9497,3.9456,3.9446,3.9458,3.9533,3.9494,3.9525,3.9534,3.9562,3.9612,3.9562,3.9591,3.9558,3.9608,3.9608,3.9596,3.965,3.9614,3.9568,3.9589,3.9625,3.9626,3.9617,3.9645,3.9976,3.9407,3.9424,3.9425,3.9426,3.9431,3.9428,3.9339,3.9309,3.9317,3.9326,3.9426,3.9473,3.9493,3.9602,3.9581,3.9626,3.9626,3.959,3.9621,3.9629,3.9605,3.9589,3.9629,3.9625,3.9595,3.9623,3.963,3.9605,3.9565,3.9593,3.9591,3.9563,3.9651,3.9596,1.3,1.55,1.35,1.36,1.54,1.39,1.34,1.6,1.68,1.47,1.49,1.62,1.48,1.46,1.53,1.59,1.42,1.41,1.56,1.42,1.4,1.48,1.55,1.35,1.36,1.54,1.37,1.34,1.52,1.58,1.38,1.39,1.59,1.49,1.37,1.54,1.59,1.39,1.4,1.58,1.48,1.38,1.81,1.59,1.37,1.38,1.57,1.44,1.39,1.53,1.32,1.33,1.51,1.38,1.33,1.5,1.54,1.35,1.36,1.5,1.38,1.36,1.49,1.56,1.35,1.36,1.52,1.42,1.35,1.34,1.59,1.38,1.39,1.53,1.44,1.38,1.36,1.62,1.4,1.41,1.59,1.54,1.4,3.9444,3.9443,3.9453,3.9458,3.9447,3.9441,3.945,3.9382,3.9362,3.9364,3.9368,3.9369,3.9361,3.9339,3.9621,3.9584,3.961,3.9608,3.9586,3.961,3.9614,3.9472,3.948,3.95,3.9516,3.9479,3.9464,3.9474,3.9553,3.9517,3.9543,3.9553,3.9583,3.9633,3.9579,3.9612,3.9578,3.9625,3.9627,3.9618,3.9671,3.9633,3.9591,3.9611,3.9644,3.9644,3.9637,3.9666,3.9996,3.9428,3.9442,3.9442,3.9446,3.9449,3.9444,3.9359,3.933,3.9336,3.9344,3.9447,3.9492,3.9511,3.9621,3.96,3.9643,3.9644,3.9611,3.9641,3.9647,3.9622,3.961,3.9647,3.9644,3.9613,3.9641,3.9647,3.9623,3.9582,3.961,3.961,3.9587,3.9673,3.9614,
Sat Dec 05 17:02:43 GMT 2020,59.5,328.0,1.4,83,376,49,3.997500,58,3.931300,0,0,1,15,14,3.9426,3.9423,3.9435,3.9441,3.9425,3.9423,3.9432,3.936,3.9341,3.9345,3.9347,3.9345,3.9343,3.932,3.96,3.9559,3.9591,3.9591,3.957,3.9592,3.9596,3.9451,3.946,3.9482,3.9497,3.9456,3.9446,3.9458,3.9533,3.9494,3.9525,3.9534,3.9562,3.9612,3.9562,3.9591,3.9557,3.9608,3.9609,3.9595,3.9651,3.9614,3.9568,3.9587,3.9624,3.9624,3.9616,3.9646,3.9975,3.9408,3.9424,3.9425,3.9422,3.9428,3.9425,3.9338,3.9313,3.9318,3.9325,3.9425,3.9472,3.9491,3.96,3.9581,3.9625,3.9625,3.9588,3.962,3.9629,3.9604,3.9586,3.9628,3.9625,3.9593,3.9622,3.9627,3.9605,3.9565,3.9593,3.9591,3.9563,3.9651,3.9596,1.3,1.55,1.35,1.36,1.54,1.39,1.34,1.6,1.68,1.47,1.49,1.62,1.48,1.46,1.53,1.59,1.42,1.41,1.56,1.42,1.4,1.48,1.55,1.35,1.36,1.54,1.37,1.34,1.52,1.58,1.38,1.39,1.59,1.49,1.37,1.54,1.59,1.39,1.4,1.58,1.48,1.38,1.81,1.59,1.37,1.38,1.57,1.44,1.39,1.53,1.32,1.33,1.51,1.38,1.33,1.5,1.54,1.35,1.36,1.5,1.38,1.36,1.49,1.56,1.35,1.36,1.52,1.42,1.35,1.34,1.59,1.38,1.39,1.53,1.44,1.38,1.36,1.62,1.4,1.41,1.59,1.54,1.4,3.9444,3.9443,3.9453,3.9458,3.9447,3.9441,3.945,3.9382,3.9362,3.9364,3.9368,3.9369,3.9361,3.9339,3.9621,3.9584,3.961,3.9608,3.9586,3.961,3.9614,3.9472,3.948,3.95,3.9516,3.9479,3.9464,3.9474,3.9553,3.9517,3.9543,3.9553,3.9583,3.9633,3.9579,3.9612,3.9578,3.9625,3.9627,3.9618,3.9671,3.9633,3.9591,3.9611,3.9644,3.9644,3.9637,3.9666,3.9996,3.9428,3.9442,3.9442,3.9446,3.9449,3.9444,3.9359,3.933,3.9336,3.9344,3.9447,3.9492,3.9511,3.9621,3.96,3.9643,3.9644,3.9611,3.9641,3.9647,3.9622,3.961,3.9647,3.9644,3.9613,3.9641,3.9647,3.9622,3.9584,3.9611,3.961,3.9586,3.9671,3.9613,
Sat Dec 05 17:02:44 GMT 2020,59.5,328.0,1.4,83,376,49,3.997500,58,3.931300,0,0,1,15,14,3.9426,3.9423,3.9435,3.9441,3.9425,3.9423,3.9432,3.936,3.9341,3.9345,3.9347,3.9345,3.9343,3.932,3.96,3.9559,3.9591,3.9591,3.957,3.9592,3.9596,3.9451,3.946,3.9482,3.9497,3.9456,3.9446,3.9458,3.9533,3.9494,3.9525,3.9534,3.9562,3.9612,3.9562,3.9591,3.9557,3.9608,3.9609,3.9595,3.9651,3.9614,3.9568,3.9587,3.9624,3.9624,3.9616,3.9646,3.9975,3.9408,3.9424,3.9425,3.9422,3.9428,3.9425,3.9338,3.9313,3.9318,3.9325,3.9425,3.9472,3.9491,3.96,3.9581,3.9625,3.9625,3.9588,3.962,3.9629,3.9604,3.9586,3.9628,3.9625,3.9593,3.9622,3.9627,3.9603,3.9562,3.9592,3.9589,3.9562,3.9651,3.9595,1.3,1.55,1.35,1.36,1.54,1.39,1.34,1.6,1.68,1.47,1.49,1.62,1.48,1.46,1.53,1.59,1.42,1.41,1.56,1.42,1.4,1.48,1.55,1.35,1.36,1.54,1.37,1.34,1.52,1.58,1.38,1.39,1.59,1.49,1.37,1.54,1.59,1.39,1.4,1.58,1.48,1.38,1.81,1.59,1.37,1.38,1.57,1.44,1.39,1.53,1.32,1.33,1.51,1.38,1.33,1.5,1.54,1.35,1.36,1.5,1.38,1.36,1.49,1.56,1.35,1.36,1.52,1.42,1.35,1.34,1.59,1.38,1.39,1.53,1.44,1.38,1.36,1.62,1.4,1.41,1.59,1.54,1.4,3.9444,3.9443,3.9453,3.9458,3.9447,3.9441,3.945,3.9382,3.9362,3.9364,3.9368,3.9369,3.9361,3.9339,3.9621,3.9584,3.961,3.9608,3.9586,3.961,3.9614,3.9472,3.948,3.95,3.9516,3.9479,3.9464,3.9474,3.9553,3.9517,3.9543,3.9553,3.9583,3.9633,3.9579,3.9612,3.9578,3.9625,3.9627,3.9618,3.9671,3.9633,3.9591,3.9611,3.9644,3.9644,3.9637,3.9666,3.9996,3.9428,3.9442,3.9442,3.9446,3.9449,3.9444,3.9359,3.933,3.9336,3.9344,3.9447,3.9492,3.9511,3.9621,3.96,3.9643,3.9644,3.9611,3.9641,3.9647,3.9622,3.961,3.9647,3.9644,3.9613,3.9641,3.9647,3.9622,3.9584,3.9611,3.961,3.9586,3.9671,3.9613,
Sat Dec 05 17:02:48 GMT 2020,59.5,328.0,1.4,83,376,49,3.997500,58,3.931300,0,0,1,15,14,3.9425,3.9419,3.9433,3.944,3.9426,3.9421,3.9432,3.9357,3.9339,3.9345,3.9348,3.9345,3.934,3.9318,3.9599,3.9556,3.9588,3.9587,3.9569,3.959,3.9594,3.945,3.9455,3.948,3.9498,3.9457,3.9445,3.9456,3.9533,3.9496,3.9524,3.9533,3.9561,3.961,3.9561,3.9591,3.9557,3.9608,3.9609,3.9595,3.9651,3.9614,3.9568,3.9587,3.9624,3.9624,3.9616,3.9646,3.9975,3.9408,3.9424,3.9425,3.9422,3.9428,3.9425,3.9338,3.9313,3.9318,3.9325,3.9425,3.9472,3.9491,3.96,3.9581,3.9625,3.9625,3.9588,3.962,3.9629,3.9604,3.9586,3.9628,3.9625,3.9593,3.9622,3.9627,3.9603,3.9562,3.9592,3.9589,3.9562,3.9651,3.9595,1.3,1.55,1.35,1.36,1.54,1.39,1.34,1.6,1.68,1.47,1.49,1.62,1.48,1.46,1.53,1.59,1.42,1.41,1.56,1.42,1.4,1.48,1.55,1.35,1.36,1.54,1.37,1.34,1.52,1.58,1.38,1.39,1.59,1.49,1.37,1.54,1.59,1.39,1.4,1.58,1.48,1.38,1.81,1.59,1.37,1.38,1.57,1.44,1.39,1.53,1.32,1.33,1.51,1.38,1.33,1.5,1.54,1.35,1.36,1.5,1.38,1.36,1.49,1.56,1.35,1.36,1.52,1.42,1.35,1.34,1.59,1.38,1.39,1.53,1.44,1.38,1.36,1.62,1.4,1.41,1.59,1.54,1.4,3.9443,3.9443,3.9451,3.9457,3.9445,3.9441,3.9449,3.9381,3.9362,3.9365,3.9367,3.9367,3.9361,3.934,3.9622,3.9582,3.9608,3.9609,3.9588,3.961,3.9614,3.9471,3.9479,3.9499,3.9514,3.9479,3.9464,3.9474,3.9553,3.9516,3.9543,3.9553,3.9582,3.9631,3.9579,3.9612,3.9577,3.9624,3.9627,3.9617,3.967,3.9633,3.9589,3.9609,3.9644,3.9643,3.9637,3.9665,3.9995,3.9428,3.9442,3.9443,3.9445,3.9449,3.9444,3.9358,3.9332,3.9336,3.9343,3.9446,3.9491,3.951,3.962,3.9601,3.9643,3.9643,3.961,3.9639,3.9647,3.9622,3.961,3.9646,3.9644,3.9612,3.9642,3.9646,3.9622,3.9584,3.9611,3.961,3.9586,3.9671,3.9613,
