Time,Pack Amperage (Current),J1772 AC Amp Limit
Tue Nov 3 16:21:40 GMT 2020,3.400000,80.000000
Tue Nov 3 16:21:40 GMT 2020,3.400000,80.000000
Tue Nov 3 16:21:40 GMT 2020,3.400000,80.000000
Tue Nov 3 16:21:40 GMT 2020,3.700000,80.000000
Tue Nov 3 16:21:40 GMT 2020,3.700000,80.000000
Tue Nov 3 16:21:40 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:41 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:41 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:41 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:41 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:41 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:41 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:41 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:41 GMT 2020,3.900000,80.000000
Tue Nov 3 16:21:41 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:41 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:42 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:42 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:42 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:42 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:42 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:42 GMT 2020,3.800000,80.000000
Tue Nov 3 16:21:42 GMT 2020,4.000000,80.000000
Tue Nov 3 16:21:42 GMT 2020,4.100000,80.000000
Tue Nov 3 16:21:42 GMT 2020,4.200000,80.000000
Tue Nov 3 16:21:42 GMT 2020,4.100000,80.000000
Tue Nov 3 16:21:43 GMT 2020,4.100000,80.000000
Tue Nov 3 16:21:43 GMT 2020,4.200000,80.000000
Tue Nov 3 16:21:43 GMT 2020,4.200000,80.000000
Tue Nov 3 16:21:43 GMT 2020,4.200000,80.000000
Tue Nov 3 16:21:43 GMT 2020,4.200000,80.000000
Tue Nov 3 16:21:43 GMT 2020,4.200000,80.000000
Tue Nov 3 16:21:43 GMT 2020,4.200000,80.000000
Tue Nov 3 16:21:43 GMT 2020,4.300000,80.000000
Tue Nov 3 16:21:43 GMT 2020,4.300000,80.000000
Tue Nov 3 16:21:43 GMT 2020,4.300000,80.000000
Tue Nov 3 16:21:44 GMT 2020,4.300000,80.000000
Tue Nov 3 16:21:44 GMT 2020,4.300000,80.000000
Tue Nov 3 16:21:44 GMT 2020,4.300000,80.000000
Tue Nov 3 16:21:44 GMT 2020,4.400000,80.000000
Tue Nov 3 16:21:44 GMT 2020,4.400000,80.000000
Tue Nov 3 16:21:44 GMT 2020,4.400000,80.000000
Tue Nov 3 16:21:44 GMT 2020,4.400000,80.000000
Tue Nov 3 16:21:44 GMT 2020,4.400000,80.000000
Tue Nov 3 16:21:44 GMT 2020,4.400000,80.000000
Tue Nov 3 16:21:44 GMT 2020,4.500000,80.000000
Tue Nov 3 16:21:45 GMT 2020,4.500000,80.000000
Tue Nov 3 16:21:45 GMT 2020,4.500000,80.000000
Tue Nov 3 16:21:45 GMT 2020,4.600000,80.000000
Tue Nov 3 16:21:45 GMT 2020,4.500000,80.000000
Tue Nov 3 16:21:45 GMT 2020,4.600000,80.000000
Tue Nov 3 16:21:45 GMT 2020,4.600000,80.000000
Tue Nov 3 16:21:45 GMT 2020,4.600000,80.000000
Tue Nov 3 16:21:45 GMT 2020,4.700000,80.000000
Tue Nov 3 16:21:45 GMT 2020,4.600000,80.000000
Tue Nov 3 16:21:45 GMT 2020,4.700000,80.000000
Tue Nov 3 16:21:46 GMT 2020,4.700000,14.000000
Tue Nov 3 16:21:46 GMT 2020,4.700000,14.000000
Tue Nov 3 16:21:46 GMT 2020,4.700000,14.000000
Tue Nov 3 16:21:46 GMT 2020,4.800000,14.000000
Tue Nov 3 16:21:46 GMT 2020,4.700000,14.000000
Tue Nov 3 16:21:46 GMT 2020,4.800000,14.000000
Tue Nov 3 16:21:46 GMT 2020,4.800000,14.000000
Tue Nov 3 16:21:46 GMT 2020,4.800000,14.000000
Tue Nov 3 16:21:46 GMT 2020,4.800000,14.000000
Tue Nov 3 16:21:47 GMT 2020,4.800000,14.000000
Tue Nov 3 16:21:47 GMT 2020,4.800000,14.000000
Tue Nov 3 16:21:47 GMT 2020,4.900000,14.000000
Tue Nov 3 16:21:47 GMT 2020,4.900000,14.000000
Tue Nov 3 16:21:47 GMT 2020,4.900000,14.000000
Tue Nov 3 16:21:47 GMT 2020,4.900000,14.000000
Tue Nov 3 16:21:47 GMT 2020,4.900000,14.000000
Tue Nov 3 16:21:47 GMT 2020,5.000000,14.000000
Tue Nov 3 16:21:47 GMT 2020,5.000000,14.000000
Tue Nov 3 16:21:47 GMT 2020,5.000000,14.000000
Tue Nov 3 16:21:48 GMT 2020,5.000000,14.000000
Tue Nov 3 16:21:48 GMT 2020,5.000000,14.000000
Tue Nov 3 16:21:48 GMT 2020,5.000000,14.000000
Tue Nov 3 16:21:48 GMT 2020,5.200000,14.000000
Tue Nov 3 16:21:48 GMT 2020,5.200000,14.000000
Tue Nov 3 16:21:48 GMT 2020,5.200000,14.000000
Tue Nov 3 16:21:48 GMT 2020,5.200000,14.000000
Tue Nov 3 16:21:48 GMT 2020,5.200000,14.000000
Tue Nov 3 16:21:48 GMT 2020,5.300000,14.000000
Tue Nov 3 16:21:48 GMT 2020,5.200000,14.000000
Tue Nov 3 16:21:49 GMT 2020,5.200000,14.000000
Tue Nov 3 16:21:49 GMT 2020,5.200000,14.000000
Tue Nov 3 16:21:49 GMT 2020,5.200000,14.000000
Tue Nov 3 16:21:49 GMT 2020,5.300000,14.000000
Tue Nov 3 16:21:49 GMT 2020,5.300000,14.000000
Tue Nov 3 16:21:49 GMT 2020,5.300000,14.000000
Tue Nov 3 16:21:49 GMT 2020,5.300000,14.000000
Tue Nov 3 16:21:49 GMT 2020,5.300000,14.000000
Tue Nov 3 16:21:49 GMT 2020,5.400000,14.000000
Tue Nov 3 16:21:49 GMT 2020,5.400000,14.000000
Tue Nov 3 16:21:50 GMT 2020,5.400000,14.000000
Tue Nov 3 16:21:50 GMT 2020,5.400000,14.000000
Tue Nov 3 16:21:50 GMT 2020,5.400000,14.000000
Tue Nov 3 16:21:50 GMT 2020,5.400000,14.000000
Tue Nov 3 16:21:50 GMT 2020,5.400000,14.000000
Tue Nov 3 16:21:50 GMT 2020,5.400000,14.000000
Tue Nov 3 16:21:50 GMT 2020,5.400000,14.000000
Tue Nov 3 16:21:50 GMT 2020,5.400000,14.000000
Tue Nov 3 16:21:50 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:50 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:51 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:51 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:51 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:51 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:51 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:51 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:51 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:51 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:51 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:51 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:52 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:52 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:52 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:52 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:52 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:52 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:52 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:52 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:52 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:52 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:53 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:53 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:53 GMT 2020,5.500000,14.000000
Tue Nov 3 16:21:53 GMT 2020,-0.100000,14.000000
Tue Nov 3 16:21:53 GMT 2020,-0.400000,14.000000
Tue Nov 3 16:21:53 GMT 2020,-0.500000,14.000000
Tue Nov 3 16:21:53 GMT 2020,-0.800000,14.000000
Tue Nov 3 16:21:53 GMT 2020,-0.900000,14.000000
Tue Nov 3 16:21:53 GMT 2020,-1.100000,14.000000
Tue Nov 3 16:21:53 GMT 2020,-1.400000,14.000000
Tue Nov 3 16:21:54 GMT 2020,-1.500000,14.000000
Tue Nov 3 16:21:54 GMT 2020,-2.100000,14.000000
Tue Nov 3 16:21:54 GMT 2020,-2.100000,14.000000
Tue Nov 3 16:21:54 GMT 2020,-2.100000,14.000000
Tue Nov 3 16:21:54 GMT 2020,-1.800000,14.000000
Tue Nov 3 16:21:54 GMT 2020,-1.900000,14.000000
Tue Nov 3 16:21:54 GMT 2020,-2.000000,14.000000
Tue Nov 3 16:21:54 GMT 2020,-1.800000,14.000000
Tue Nov 3 16:21:54 GMT 2020,-1.800000,14.000000
Tue Nov 3 16:21:54 GMT 2020,-1.800000,14.000000
Tue Nov 3 16:21:55 GMT 2020,-1.800000,14.000000
Tue Nov 3 16:21:55 GMT 2020,-1.700000,14.000000
Tue Nov 3 16:21:55 GMT 2020,-1.700000,14.000000
Tue Nov 3 16:21:55 GMT 2020,-1.700000,14.000000
Tue Nov 3 16:21:55 GMT 2020,-2.000000,14.000000
Tue Nov 3 16:21:55 GMT 2020,-1.800000,14.000000
Tue Nov 3 16:21:55 GMT 2020,-2.000000,14.000000
Tue Nov 3 16:21:55 GMT 2020,-2.000000,14.000000
Tue Nov 3 16:21:55 GMT 2020,-1.800000,14.000000
Tue Nov 3 16:21:55 GMT 2020,-1.900000,14.000000
Tue Nov 3 16:21:56 GMT 2020,-1.900000,14.000000
Tue Nov 3 16:21:56 GMT 2020,-1.900000,14.000000
Tue Nov 3 16:21:56 GMT 2020,-1.900000,14.000000
Tue Nov 3 16:21:56 GMT 2020,-1.900000,14.000000
Tue Nov 3 16:21:56 GMT 2020,-1.700000,14.000000
Tue Nov 3 16:21:56 GMT 2020,-1.900000,14.000000
Tue Nov 3 16:21:56 GMT 2020,-1.700000,14.000000
Tue Nov 3 16:21:56 GMT 2020,-1.600000,14.000000
Tue Nov 3 16:21:56 GMT 2020,-1.700000,14.000000
Tue Nov 3 16:21:56 GMT 2020,-1.800000,14.000000
Tue Nov 3 16:21:57 GMT 2020,-1.700000,13.000000
Tue Nov 3 16:21:57 GMT 2020,-1.700000,13.000000
Tue Nov 3 16:21:57 GMT 2020,-1.700000,12.000000
Tue Nov 3 16:21:57 GMT 2020,-1.600000,12.000000
Tue Nov 3 16:21:57 GMT 2020,-1.800000,12.000000
Tue Nov 3 16:21:57 GMT 2020,-1.800000,12.000000
Tue Nov 3 16:21:57 GMT 2020,-1.600000,12.000000
Tue Nov 3 16:21:57 GMT 2020,-1.600000,12.000000
Tue Nov 3 16:21:57 GMT 2020,-1.700000,12.000000
Tue Nov 3 16:21:57 GMT 2020,-1.800000,13.000000
Tue Nov 3 16:21:58 GMT 2020,-1.800000,13.000000
Tue Nov 3 16:21:58 GMT 2020,-1.000000,12.000000
Tue Nov 3 16:21:58 GMT 2020,-0.800000,12.000000
Tue Nov 3 16:21:58 GMT 2020,-0.700000,12.000000
Tue Nov 3 16:21:58 GMT 2020,-0.600000,12.000000
Tue Nov 3 16:21:58 GMT 2020,-0.600000,12.000000
Tue Nov 3 16:21:58 GMT 2020,-0.500000,12.000000
Tue Nov 3 16:21:58 GMT 2020,-0.500000,12.000000
Tue Nov 3 16:21:58 GMT 2020,-0.500000,13.000000
Tue Nov 3 16:21:58 GMT 2020,-0.500000,13.000000
Tue Nov 3 16:21:59 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:21:59 GMT 2020,-0.600000,12.000000
Tue Nov 3 16:21:59 GMT 2020,-0.700000,12.000000
Tue Nov 3 16:21:59 GMT 2020,-0.500000,12.000000
Tue Nov 3 16:21:59 GMT 2020,-0.500000,12.000000
Tue Nov 3 16:21:59 GMT 2020,-0.500000,12.000000
Tue Nov 3 16:21:59 GMT 2020,-0.500000,13.000000
Tue Nov 3 16:21:59 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:21:59 GMT 2020,-0.500000,13.000000
Tue Nov 3 16:21:59 GMT 2020,-0.600000,12.000000
Tue Nov 3 16:22:00 GMT 2020,-0.500000,12.000000
Tue Nov 3 16:22:00 GMT 2020,-0.600000,12.000000
Tue Nov 3 16:22:00 GMT 2020,-0.700000,13.000000
Tue Nov 3 16:22:00 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:00 GMT 2020,-0.400000,13.000000
Tue Nov 3 16:22:00 GMT 2020,-0.500000,13.000000
Tue Nov 3 16:22:00 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:00 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:00 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:00 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:01 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:01 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:01 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:01 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:01 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:01 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:01 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:01 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:01 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:01 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:02 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:02 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:02 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:02 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:02 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:02 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:02 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:02 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:02 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:02 GMT 2020,-0.600000,13.000000
Tue Nov 3 16:22:03 GMT 2020,-0.400000,12.000000
Tue Nov 3 16:22:03 GMT 2020,-0.700000,12.000000
Tue Nov 3 16:22:03 GMT 2020,-0.900000,13.000000
Tue Nov 3 16:22:03 GMT 2020,-1.400000,13.000000
Tue Nov 3 16:22:03 GMT 2020,-1.400000,13.000000
Tue Nov 3 16:22:03 GMT 2020,-1.400000,13.000000
Tue Nov 3 16:22:03 GMT 2020,-1.400000,13.000000
Tue Nov 3 16:22:03 GMT 2020,-1.400000,13.000000
Tue Nov 3 16:22:03 GMT 2020,-1.400000,13.000000
Tue Nov 3 16:22:03 GMT 2020,-1.400000,13.000000
Tue Nov 3 16:22:04 GMT 2020,-1.400000,13.000000
Tue Nov 3 16:22:04 GMT 2020,-1.400000,13.000000
Tue Nov 3 16:22:04 GMT 2020,-1.500000,13.000000
Tue Nov 3 16:22:04 GMT 2020,-1.300000,13.000000
Tue Nov 3 16:22:04 GMT 2020,-1.300000,12.000000
Tue Nov 3 16:22:04 GMT 2020,-1.200000,12.000000
Tue Nov 3 16:22:04 GMT 2020,-1.200000,12.000000
Tue Nov 3 16:22:04 GMT 2020,-1.400000,12.000000
Tue Nov 3 16:22:04 GMT 2020,-1.300000,12.000000
Tue Nov 3 16:22:04 GMT 2020,-1.300000,12.000000
Tue Nov 3 16:22:05 GMT 2020,-1.200000,13.000000
Tue Nov 3 16:22:05 GMT 2020,-1.500000,13.000000
Tue Nov 3 16:22:05 GMT 2020,-1.500000,13.000000
Tue Nov 3 16:22:05 GMT 2020,-1.100000,13.000000
Tue Nov 3 16:22:05 GMT 2020,-0.500000,12.000000
Tue Nov 3 16:22:05 GMT 2020,-0.100000,12.000000
Tue Nov 3 16:22:05 GMT 2020,-0.200000,13.000000
Tue Nov 3 16:22:05 GMT 2020,-0.200000,13.000000
Tue Nov 3 16:22:05 GMT 2020,-0.400000,13.000000
