Time,Pack Amperage (Current),J1772 AC Amp Limit
Thu Nov 5 14:54:15 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:15 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:15 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:15 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:15 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:15 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:16 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:16 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:16 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:16 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:16 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:16 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:16 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:16 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:16 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:16 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:17 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:17 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:17 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:17 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:17 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:17 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:17 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:17 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:17 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:17 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:18 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:18 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:18 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:18 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:18 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:18 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:18 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:18 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:18 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:18 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:19 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:19 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:19 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:19 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:19 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:19 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:19 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:19 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:19 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:19 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:20 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:20 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:20 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:20 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:20 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:20 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:20 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:20 GMT 2020,1.100000,14.000000
Thu Nov 5 14:54:20 GMT 2020,0.900000,14.000000
Thu Nov 5 14:54:20 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:21 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:21 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:21 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:21 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:21 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:21 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:21 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:21 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:21 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:21 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:22 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:22 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:22 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:22 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:22 GMT 2020,0.000000,14.000000
Thu Nov 5 14:54:22 GMT 2020,-3.900000,14.000000
Thu Nov 5 14:54:22 GMT 2020,-4.300000,14.000000
Thu Nov 5 14:54:22 GMT 2020,-4.600000,14.000000
Thu Nov 5 14:54:22 GMT 2020,-4.800000,14.000000
Thu Nov 5 14:54:22 GMT 2020,-5.100000,14.000000
Thu Nov 5 14:54:23 GMT 2020,-5.300000,14.000000
Thu Nov 5 14:54:23 GMT 2020,-5.500000,14.000000
Thu Nov 5 14:54:23 GMT 2020,-5.900000,14.000000
Thu Nov 5 14:54:23 GMT 2020,-6.100000,14.000000
Thu Nov 5 14:54:23 GMT 2020,-6.400000,14.000000
Thu Nov 5 14:54:23 GMT 2020,-6.600000,14.000000
Thu Nov 5 14:54:23 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:23 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:23 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:24 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:24 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:24 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:24 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:24 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:24 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:24 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:24 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:24 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:24 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:25 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:25 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:25 GMT 2020,-6.800000,14.000000
Thu Nov 5 14:54:25 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:25 GMT 2020,-8.000000,12.000000
Thu Nov 5 14:54:25 GMT 2020,-7.700000,12.000000
Thu Nov 5 14:54:25 GMT 2020,-7.800000,12.000000
Thu Nov 5 14:54:25 GMT 2020,-7.600000,12.000000
Thu Nov 5 14:54:25 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:25 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:26 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:26 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:26 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:26 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:26 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:26 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:26 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:26 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:26 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:26 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:27 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:27 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:27 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:27 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:27 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:27 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:27 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:27 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:27 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:27 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:28 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:28 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:28 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:28 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:28 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:28 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:28 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:28 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:28 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:28 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:29 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:29 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:29 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:29 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:29 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:29 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:29 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:29 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:29 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:29 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:30 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:30 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:30 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:30 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:30 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:30 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:30 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:30 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:30 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:30 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:31 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:31 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:31 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:31 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:31 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:31 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:31 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:31 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:31 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:31 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:32 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:32 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:32 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:32 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:32 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:32 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:32 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:32 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:32 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:32 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:33 GMT 2020,-6.600000,12.000000
Thu Nov 5 14:54:33 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:33 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:33 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:33 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:33 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:33 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:33 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:33 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:33 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:34 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:34 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:34 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:34 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:34 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:34 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:34 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:34 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:34 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:34 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:35 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:35 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:35 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:35 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:35 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:35 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:35 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:35 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:35 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:35 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:36 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:36 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:36 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:36 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:36 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:36 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:36 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:36 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:36 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:36 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:37 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:37 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:37 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:37 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:37 GMT 2020,-6.600000,12.000000
Thu Nov 5 14:54:37 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:37 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:37 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:37 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:37 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:38 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:38 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:38 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:38 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:38 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:38 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:38 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:38 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:38 GMT 2020,-6.600000,12.000000
Thu Nov 5 14:54:38 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:39 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:39 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:39 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:39 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:39 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:39 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:39 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:39 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:39 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:39 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:40 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:40 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:40 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:40 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:40 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:40 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:40 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:40 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:40 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:40 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:41 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:41 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:41 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:41 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:41 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:41 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:41 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:41 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:41 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:41 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:42 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:42 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:42 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:42 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:42 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:42 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:42 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:42 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:42 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:42 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:43 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:43 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:43 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:43 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:43 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:43 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:43 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:43 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:43 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:43 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:44 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:44 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:44 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:44 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:44 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:44 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:44 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:44 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:44 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:44 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:45 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:45 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:45 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:45 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:45 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:45 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:45 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:45 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:45 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:46 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:46 GMT 2020,-6.800000,12.000000
Thu Nov 5 14:54:46 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:46 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:46 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:46 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:46 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:46 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:46 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:46 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:47 GMT 2020,-6.600000,12.000000
Thu Nov 5 14:54:47 GMT 2020,-7.000000,12.000000
Thu Nov 5 14:54:47 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:47 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:47 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:47 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:47 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:47 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:47 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:47 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:48 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:48 GMT 2020,-6.700000,12.000000
Thu Nov 5 14:54:48 GMT 2020,-6.900000,12.000000
Thu Nov 5 14:54:48 GMT 2020,-6.600000,12.000000
Thu Nov 5 14:54:48 GMT 2020,-4.600000,12.000000
Thu Nov 5 14:54:48 GMT 2020,1.000000,12.000000
Thu Nov 5 14:54:48 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:48 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:48 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:48 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:49 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:49 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:49 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:49 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:49 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:49 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:49 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:49 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:49 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:49 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:50 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:50 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:50 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:50 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:50 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:50 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:50 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:50 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:50 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:50 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:51 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:51 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:51 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:51 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:51 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:51 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:51 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:51 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:51 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:51 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:52 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:52 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:52 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:52 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:52 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:52 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:52 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:52 GMT 2020,1.200000,80.000000
Thu Nov 5 14:54:52 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:52 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:53 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:53 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:53 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:53 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:53 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:53 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:53 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:53 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:53 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:53 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:54 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:54 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:54 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:54 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:54 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:54 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:54 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:54 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:54 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:54 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:55 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:55 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:55 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:55 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:55 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:55 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:55 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:55 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:55 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:55 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:56 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:56 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:56 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:56 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:56 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:56 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:56 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:56 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:56 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:56 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:57 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:57 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:57 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:57 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:57 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:57 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:57 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:57 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:57 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:57 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:58 GMT 2020,1.000000,80.000000
Thu Nov 5 14:54:58 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:58 GMT 2020,1.100000,80.000000
Thu Nov 5 14:54:58 GMT 2020,1.100000,80.000000
