Time,Discharge-Enable Output Active,Pack Discharge Current Limit (DCL),Pack Amperage (Current),Pack Voltage
Fri Nov 6 11:31:08 GMT 2020,0.000000,246.000000,120.800000,285.800000
Fri Nov 6 11:31:08 GMT 2020,0.000000,246.000000,120.800000,285.800000
Fri Nov 6 11:31:08 GMT 2020,0.000000,225.000000,261.300000,268.000000
Fri Nov 6 11:31:08 GMT 2020,0.000000,185.000000,273.000000,268.100000
Fri Nov 6 11:31:08 GMT 2020,0.000000,189.000000,276.000000,267.300000
Fri Nov 6 11:31:08 GMT 2020,0.000000,149.000000,282.800000,267.300000
Fri Nov 6 11:31:08 GMT 2020,0.000000,109.000000,280.900000,266.900000
Fri Nov 6 11:31:08 GMT 2020,0.000000,69.000000,303.600000,264.800000
Fri Nov 6 11:31:08 GMT 2020,0.000000,0.000000,310.400000,264.800000
Fri Nov 6 11:31:08 GMT 2020,0.000000,0.000000,265.000000,263.400000
Fri Nov 6 11:31:09 GMT 2020,0.000000,4.000000,206.100000,272.400000
Fri Nov 6 11:31:09 GMT 2020,0.000000,4.000000,187.100000,272.400000
Fri Nov 6 11:31:09 GMT 2020,0.000000,8.000000,188.900000,275.300000
Fri Nov 6 11:31:09 GMT 2020,0.000000,16.000000,200.600000,275.400000
Fri Nov 6 11:31:09 GMT 2020,0.000000,20.000000,182.800000,274.500000
Fri Nov 6 11:31:09 GMT 2020,0.000000,24.000000,182.800000,278.700000
Fri Nov 6 11:31:09 GMT 2020,0.000000,28.000000,60.300000,288.600000
Fri Nov 6 11:31:09 GMT 2020,0.000000,28.000000,27.600000,292.600000
Fri Nov 6 11:31:09 GMT 2020,0.000000,28.000000,27.600000,292.600000
Fri Nov 6 11:31:09 GMT 2020,0.000000,28.000000,27.600000,292.600000
Fri Nov 6 11:31:10 GMT 2020,0.000000,28.000000,27.600000,292.600000
Fri Nov 6 11:31:10 GMT 2020,0.000000,28.000000,27.600000,292.600000
Fri Nov 6 11:31:10 GMT 2020,0.000000,28.000000,27.600000,292.600000
Fri Nov 6 11:31:10 GMT 2020,0.000000,28.000000,27.600000,292.600000
Fri Nov 6 11:31:10 GMT 2020,0.000000,28.000000,27.600000,292.600000
Fri Nov 6 11:31:10 GMT 2020,0.000000,60.000000,-84.000000,307.900000
Fri Nov 6 11:31:10 GMT 2020,0.000000,64.000000,-81.500000,308.300000
Fri Nov 6 11:31:10 GMT 2020,0.000000,68.000000,-82.200000,307.900000
Fri Nov 6 11:31:10 GMT 2020,0.000000,72.000000,-81.500000,307.800000
Fri Nov 6 11:31:10 GMT 2020,0.000000,80.000000,-80.900000,308.300000
Fri Nov 6 11:31:11 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:11 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:11 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:11 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:11 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:11 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:11 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:11 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:11 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:11 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:12 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:12 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:12 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:12 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:12 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:12 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:12 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:12 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:12 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:12 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:13 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:13 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:13 GMT 2020,0.000000,80.000000,-80.900000,307.700000
Fri Nov 6 11:31:13 GMT 2020,0.000000,176.000000,-80.900000,307.700000
Fri Nov 6 11:31:13 GMT 2020,0.000000,180.000000,-0.400000,300.200000
Fri Nov 6 11:31:13 GMT 2020,0.000000,180.000000,8.400000,299.300000
Fri Nov 6 11:31:13 GMT 2020,0.000000,188.000000,18.500000,297.800000
Fri Nov 6 11:31:13 GMT 2020,0.000000,188.000000,40.500000,296.200000
Fri Nov 6 11:31:13 GMT 2020,0.000000,196.000000,59.200000,294.600000
Fri Nov 6 11:31:13 GMT 2020,0.000000,200.000000,86.500000,290.100000
Fri Nov 6 11:31:14 GMT 2020,0.000000,200.000000,132.500000,285.400000
Fri Nov 6 11:31:14 GMT 2020,0.000000,200.000000,132.500000,285.400000
Fri Nov 6 11:31:14 GMT 2020,0.000000,200.000000,132.500000,285.400000
Fri Nov 6 11:31:14 GMT 2020,0.000000,200.000000,132.500000,285.400000
Fri Nov 6 11:31:14 GMT 2020,0.000000,200.000000,132.500000,285.400000
Fri Nov 6 11:31:14 GMT 2020,0.000000,200.000000,132.500000,285.400000
Fri Nov 6 11:31:14 GMT 2020,0.000000,200.000000,132.500000,285.400000
Fri Nov 6 11:31:14 GMT 2020,0.000000,200.000000,132.500000,285.400000
Fri Nov 6 11:31:14 GMT 2020,0.000000,234.000000,277.900000,285.400000
Fri Nov 6 11:31:14 GMT 2020,0.000000,185.000000,284.600000,268.500000
Fri Nov 6 11:31:15 GMT 2020,0.000000,145.000000,282.800000,266.900000
Fri Nov 6 11:31:15 GMT 2020,0.000000,105.000000,282.200000,267.400000
Fri Nov 6 11:31:15 GMT 2020,0.000000,65.000000,293.800000,266.500000
Fri Nov 6 11:31:15 GMT 2020,0.000000,25.000000,314.100000,266.500000
Fri Nov 6 11:31:15 GMT 2020,0.000000,0.000000,317.100000,264.000000
Fri Nov 6 11:31:15 GMT 2020,0.000000,0.000000,314.700000,263.500000
Fri Nov 6 11:31:15 GMT 2020,0.000000,0.000000,330.600000,261.900000
Fri Nov 6 11:31:15 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:15 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:15 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:16 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:16 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:16 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:16 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:16 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:16 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:16 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:16 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:16 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:16 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:17 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:17 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:17 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:17 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:17 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:17 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:17 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:17 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:17 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:17 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:18 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:18 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:18 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:18 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:18 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:18 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:18 GMT 2020,0.000000,0.000000,323.300000,261.900000
Fri Nov 6 11:31:18 GMT 2020,0.000000,0.000000,323.300000,307.800000
Fri Nov 6 11:31:18 GMT 2020,0.000000,84.000000,-84.600000,308.600000
Fri Nov 6 11:31:18 GMT 2020,0.000000,92.000000,-82.800000,308.100000
Fri Nov 6 11:31:19 GMT 2020,0.000000,96.000000,-84.000000,308.300000
Fri Nov 6 11:31:19 GMT 2020,0.000000,100.000000,-82.800000,308.300000
Fri Nov 6 11:31:19 GMT 2020,0.000000,104.000000,-81.500000,308.300000
Fri Nov 6 11:31:19 GMT 2020,0.000000,108.000000,-81.500000,308.400000
Fri Nov 6 11:31:19 GMT 2020,0.000000,112.000000,-80.900000,307.800000
Fri Nov 6 11:31:19 GMT 2020,0.000000,112.000000,-79.700000,307.700000
Fri Nov 6 11:31:19 GMT 2020,0.000000,120.000000,-78.500000,308.100000
Fri Nov 6 11:31:19 GMT 2020,0.000000,124.000000,-78.500000,307.800000
Fri Nov 6 11:31:19 GMT 2020,0.000000,128.000000,-77.900000,307.900000
Fri Nov 6 11:31:19 GMT 2020,0.000000,132.000000,-77.900000,307.900000
Fri Nov 6 11:31:20 GMT 2020,0.000000,136.000000,-78.500000,308.000000
Fri Nov 6 11:31:20 GMT 2020,0.000000,140.000000,-77.900000,308.000000
Fri Nov 6 11:31:20 GMT 2020,0.000000,144.000000,-74.600000,307.900000
Fri Nov 6 11:31:20 GMT 2020,0.000000,148.000000,-73.100000,307.900000
Fri Nov 6 11:31:20 GMT 2020,0.000000,152.000000,-73.900000,307.900000
Fri Nov 6 11:31:20 GMT 2020,0.000000,156.000000,-73.900000,307.600000
Fri Nov 6 11:31:20 GMT 2020,0.000000,156.000000,-71.000000,307.600000
Fri Nov 6 11:31:20 GMT 2020,0.000000,164.000000,-72.900000,307.700000
Fri Nov 6 11:31:20 GMT 2020,0.000000,168.000000,-71.200000,307.600000
Fri Nov 6 11:31:20 GMT 2020,0.000000,172.000000,-71.200000,307.200000
Fri Nov 6 11:31:21 GMT 2020,0.000000,176.000000,-70.800000,307.700000
Fri Nov 6 11:31:21 GMT 2020,0.000000,180.000000,-69.400000,307.300000
Fri Nov 6 11:31:21 GMT 2020,0.000000,184.000000,-68.400000,307.300000
Fri Nov 6 11:31:21 GMT 2020,0.000000,184.000000,-68.400000,307.100000
Fri Nov 6 11:31:21 GMT 2020,0.000000,184.000000,-68.400000,307.100000
Fri Nov 6 11:31:21 GMT 2020,0.000000,184.000000,-68.400000,307.100000
Fri Nov 6 11:31:21 GMT 2020,0.000000,184.000000,-68.400000,307.100000
Fri Nov 6 11:31:21 GMT 2020,0.000000,184.000000,-68.400000,307.100000
Fri Nov 6 11:31:21 GMT 2020,0.000000,184.000000,-68.400000,307.100000
Fri Nov 6 11:31:21 GMT 2020,0.000000,184.000000,-68.400000,307.100000
Fri Nov 6 11:31:22 GMT 2020,0.000000,184.000000,-68.400000,307.100000
Fri Nov 6 11:31:22 GMT 2020,0.000000,204.000000,-62.600000,307.100000
Fri Nov 6 11:31:22 GMT 2020,0.000000,204.000000,-62.300000,307.100000
Fri Nov 6 11:31:22 GMT 2020,0.000000,203.000000,-60.800000,306.700000
Fri Nov 6 11:31:22 GMT 2020,0.000000,203.000000,-62.500000,306.900000
Fri Nov 6 11:31:22 GMT 2020,0.000000,201.000000,-60.600000,306.700000
Fri Nov 6 11:31:22 GMT 2020,0.000000,201.000000,-60.100000,307.000000
Fri Nov 6 11:31:22 GMT 2020,0.000000,201.000000,-60.100000,307.000000
Fri Nov 6 11:31:22 GMT 2020,0.000000,201.000000,-60.100000,307.000000
Fri Nov 6 11:31:22 GMT 2020,0.000000,201.000000,-60.100000,307.000000
Fri Nov 6 11:31:23 GMT 2020,0.000000,201.000000,-60.100000,307.000000
Fri Nov 6 11:31:23 GMT 2020,0.000000,201.000000,-60.100000,307.000000
Fri Nov 6 11:31:23 GMT 2020,0.000000,201.000000,-60.100000,307.000000
Fri Nov 6 11:31:23 GMT 2020,0.000000,201.000000,-60.100000,307.000000
Fri Nov 6 11:31:23 GMT 2020,0.000000,199.000000,-60.100000,307.000000
Fri Nov 6 11:31:23 GMT 2020,0.000000,199.000000,-30.500000,304.200000
Fri Nov 6 11:31:23 GMT 2020,0.000000,199.000000,-7.000000,302.100000
Fri Nov 6 11:31:23 GMT 2020,0.000000,203.000000,-7.000000,301.100000
Fri Nov 6 11:31:23 GMT 2020,0.000000,203.000000,-3.300000,300.600000
Fri Nov 6 11:31:23 GMT 2020,0.000000,210.000000,-0.500000,300.100000
Fri Nov 6 11:31:24 GMT 2020,0.000000,214.000000,0.100000,299.900000
Fri Nov 6 11:31:24 GMT 2020,0.000000,220.000000,0.300000,299.800000
Fri Nov 6 11:31:24 GMT 2020,0.000000,219.000000,0.400000,299.800000
Fri Nov 6 11:31:24 GMT 2020,0.000000,219.000000,0.500000,299.800000
Fri Nov 6 11:31:24 GMT 2020,0.000000,219.000000,0.400000,299.800000
Fri Nov 6 11:31:24 GMT 2020,0.000000,219.000000,0.000000,299.800000
Fri Nov 6 11:31:24 GMT 2020,0.000000,219.000000,-0.900000,300.000000
Fri Nov 6 11:31:24 GMT 2020,0.000000,219.000000,-3.400000,300.100000
Fri Nov 6 11:31:24 GMT 2020,0.000000,219.000000,-4.400000,300.400000
Fri Nov 6 11:31:24 GMT 2020,0.000000,219.000000,-5.000000,300.400000
Fri Nov 6 11:31:25 GMT 2020,0.000000,219.000000,-5.400000,300.500000
Fri Nov 6 11:31:25 GMT 2020,0.000000,219.000000,-6.000000,300.500000
Fri Nov 6 11:31:25 GMT 2020,0.000000,219.000000,-10.100000,300.500000
Fri Nov 6 11:31:25 GMT 2020,0.000000,218.000000,-10.100000,300.900000
Fri Nov 6 11:31:25 GMT 2020,0.000000,218.000000,-14.000000,301.200000
Fri Nov 6 11:31:25 GMT 2020,0.000000,218.000000,-16.200000,301.600000
Fri Nov 6 11:31:25 GMT 2020,0.000000,218.000000,-21.400000,301.800000
Fri Nov 6 11:31:25 GMT 2020,0.000000,218.000000,-32.800000,303.100000
Fri Nov 6 11:31:25 GMT 2020,0.000000,215.000000,-45.700000,304.800000
Fri Nov 6 11:31:25 GMT 2020,0.000000,215.000000,-48.600000,305.100000
Fri Nov 6 11:31:26 GMT 2020,0.000000,215.000000,-49.700000,305.100000
Fri Nov 6 11:31:26 GMT 2020,0.000000,216.000000,-48.800000,305.100000
Fri Nov 6 11:31:26 GMT 2020,0.000000,220.000000,-48.800000,305.500000
Fri Nov 6 11:31:26 GMT 2020,0.000000,224.000000,-47.800000,305.400000
Fri Nov 6 11:31:26 GMT 2020,0.000000,225.000000,-44.200000,305.600000
Fri Nov 6 11:31:26 GMT 2020,0.000000,227.000000,-43.700000,305.200000
Fri Nov 6 11:31:26 GMT 2020,0.000000,227.000000,-43.700000,305.000000
Fri Nov 6 11:31:26 GMT 2020,0.000000,227.000000,-43.500000,304.900000
Fri Nov 6 11:31:26 GMT 2020,0.000000,227.000000,-42.400000,304.800000
Fri Nov 6 11:31:26 GMT 2020,0.000000,226.000000,-40.900000,304.800000
Fri Nov 6 11:31:27 GMT 2020,0.000000,226.000000,-36.800000,304.400000
Fri Nov 6 11:31:27 GMT 2020,0.000000,228.000000,-29.800000,304.000000
Fri Nov 6 11:31:27 GMT 2020,0.000000,228.000000,-13.000000,304.000000
Fri Nov 6 11:31:27 GMT 2020,0.000000,229.000000,-4.600000,301.900000
Fri Nov 6 11:31:27 GMT 2020,0.000000,229.000000,-0.100000,300.900000
Fri Nov 6 11:31:27 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:27 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:27 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:27 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:27 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:28 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:28 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:28 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:28 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:28 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:28 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:28 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:28 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:28 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:28 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:29 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:29 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:29 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:29 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:29 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:29 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:29 GMT 2020,0.000000,229.000000,-0.100000,300.300000
Fri Nov 6 11:31:29 GMT 2020,0.000000,233.000000,-0.100000,300.300000
Fri Nov 6 11:31:29 GMT 2020,0.000000,233.000000,87.100000,289.600000
Fri Nov 6 11:31:30 GMT 2020,0.000000,233.000000,89.500000,288.500000
Fri Nov 6 11:31:30 GMT 2020,0.000000,231.000000,95.700000,288.500000
Fri Nov 6 11:31:30 GMT 2020,0.000000,231.000000,104.900000,287.800000
Fri Nov 6 11:31:30 GMT 2020,0.000000,231.000000,104.200000,287.900000
Fri Nov 6 11:31:30 GMT 2020,0.000000,231.000000,104.200000,287.900000
Fri Nov 6 11:31:30 GMT 2020,0.000000,231.000000,104.200000,287.900000
Fri Nov 6 11:31:30 GMT 2020,0.000000,231.000000,104.200000,287.900000
Fri Nov 6 11:31:30 GMT 2020,0.000000,231.000000,104.200000,287.900000
Fri Nov 6 11:31:30 GMT 2020,0.000000,231.000000,104.200000,287.900000
Fri Nov 6 11:31:30 GMT 2020,0.000000,231.000000,104.200000,287.900000
Fri Nov 6 11:31:31 GMT 2020,0.000000,231.000000,104.200000,287.900000
Fri Nov 6 11:31:31 GMT 2020,0.000000,231.000000,104.200000,287.900000
Fri Nov 6 11:31:31 GMT 2020,0.000000,227.000000,123.300000,286.300000
Fri Nov 6 11:31:31 GMT 2020,0.000000,227.000000,109.800000,286.300000
Fri Nov 6 11:31:31 GMT 2020,0.000000,230.000000,89.500000,288.400000
Fri Nov 6 11:31:31 GMT 2020,0.000000,227.000000,76.000000,288.400000
Fri Nov 6 11:31:31 GMT 2020,0.000000,226.000000,60.500000,290.300000
Fri Nov 6 11:31:31 GMT 2020,0.000000,222.000000,60.500000,291.600000
Fri Nov 6 11:31:31 GMT 2020,0.000000,222.000000,46.700000,293.600000
Fri Nov 6 11:31:31 GMT 2020,0.000000,226.000000,37.500000,294.700000
Fri Nov 6 11:31:32 GMT 2020,0.000000,226.000000,24.900000,295.900000
Fri Nov 6 11:31:32 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:32 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:32 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:32 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:32 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:32 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:32 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:32 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:32 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:33 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:33 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:33 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:33 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:33 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:33 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:33 GMT 2020,0.000000,227.000000,13.400000,297.300000
Fri Nov 6 11:31:33 GMT 2020,0.000000,232.000000,-13.100000,301.000000
Fri Nov 6 11:31:33 GMT 2020,0.000000,232.000000,-14.800000,301.200000
Fri Nov 6 11:31:33 GMT 2020,0.000000,233.000000,-15.000000,301.200000
Fri Nov 6 11:31:34 GMT 2020,0.000000,233.000000,-16.600000,301.400000
Fri Nov 6 11:31:34 GMT 2020,0.000000,235.000000,-20.900000,302.000000
Fri Nov 6 11:31:34 GMT 2020,0.000000,234.000000,-23.300000,302.100000
Fri Nov 6 11:31:34 GMT 2020,0.000000,234.000000,-27.100000,302.600000
Fri Nov 6 11:31:34 GMT 2020,0.000000,234.000000,-31.500000,303.100000
Fri Nov 6 11:31:34 GMT 2020,0.000000,234.000000,-32.600000,303.400000
Fri Nov 6 11:31:34 GMT 2020,0.000000,227.000000,-34.900000,303.600000
Fri Nov 6 11:31:34 GMT 2020,0.000000,227.000000,-35.300000,303.700000
Fri Nov 6 11:31:34 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:34 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:35 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:35 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:35 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:35 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:35 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:35 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:35 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:35 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:35 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:35 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:36 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:36 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:36 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:36 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:36 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:36 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:36 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:36 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:36 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:36 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:37 GMT 2020,0.000000,227.000000,-35.500000,303.600000
Fri Nov 6 11:31:37 GMT 2020,0.000000,232.000000,-35.500000,303.600000
Fri Nov 6 11:31:37 GMT 2020,0.000000,232.000000,51.100000,294.400000
Fri Nov 6 11:31:37 GMT 2020,0.000000,232.000000,49.800000,293.400000
Fri Nov 6 11:31:37 GMT 2020,0.000000,232.000000,63.800000,293.400000
Fri Nov 6 11:31:37 GMT 2020,0.000000,230.000000,59.800000,293.400000
Fri Nov 6 11:31:37 GMT 2020,0.000000,230.000000,57.700000,292.700000
Fri Nov 6 11:31:37 GMT 2020,0.000000,229.000000,61.600000,292.800000
Fri Nov 6 11:31:37 GMT 2020,0.000000,231.000000,59.400000,292.900000
Fri Nov 6 11:31:37 GMT 2020,0.000000,231.000000,59.400000,292.700000
Fri Nov 6 11:31:38 GMT 2020,0.000000,231.000000,64.000000,292.400000
Fri Nov 6 11:31:38 GMT 2020,0.000000,225.000000,64.500000,292.400000
Fri Nov 6 11:31:38 GMT 2020,0.000000,225.000000,63.000000,292.000000
Fri Nov 6 11:31:38 GMT 2020,0.000000,225.000000,63.100000,292.000000
Fri Nov 6 11:31:38 GMT 2020,0.000000,225.000000,63.500000,291.900000
Fri Nov 6 11:31:38 GMT 2020,0.000000,224.000000,61.000000,292.200000
Fri Nov 6 11:31:38 GMT 2020,0.000000,225.000000,61.000000,292.100000
Fri Nov 6 11:31:38 GMT 2020,0.000000,225.000000,66.000000,292.200000
Fri Nov 6 11:31:38 GMT 2020,0.000000,225.000000,66.000000,292.200000
Fri Nov 6 11:31:38 GMT 2020,0.000000,225.000000,66.000000,292.200000
Fri Nov 6 11:31:39 GMT 2020,0.000000,225.000000,66.000000,292.200000
Fri Nov 6 11:31:39 GMT 2020,0.000000,225.000000,66.000000,292.200000
Fri Nov 6 11:31:39 GMT 2020,0.000000,225.000000,66.000000,292.200000
Fri Nov 6 11:31:39 GMT 2020,0.000000,225.000000,66.000000,292.200000
Fri Nov 6 11:31:39 GMT 2020,0.000000,225.000000,66.000000,292.200000
Fri Nov 6 11:31:39 GMT 2020,0.000000,228.000000,5.100000,292.200000
Fri Nov 6 11:31:39 GMT 2020,0.000000,227.000000,5.100000,298.700000
Fri Nov 6 11:31:39 GMT 2020,0.000000,227.000000,2.700000,298.900000
Fri Nov 6 11:31:39 GMT 2020,0.000000,228.000000,1.800000,299.200000
Fri Nov 6 11:31:39 GMT 2020,0.000000,228.000000,1.400000,299.200000
Fri Nov 6 11:31:40 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:40 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:40 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:40 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:40 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:40 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:40 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:40 GMT 2020,0.000000,228.000000,1.400000,299.300000
Fri Nov 6 11:31:40 GMT 2020,0.000000,228.000000,1.400000,299.300000
